Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,SHAP_Age,SHAP_DailyRate,SHAP_DistanceFromHome,SHAP_Education,SHAP_EmployeeCount,SHAP_EmployeeNumber,SHAP_EnvironmentSatisfaction,SHAP_HourlyRate,SHAP_JobInvolvement,SHAP_JobLevel,SHAP_JobSatisfaction,SHAP_MonthlyIncome,SHAP_MonthlyRate,SHAP_NumCompaniesWorked,SHAP_OverTime,SHAP_PercentSalaryHike,SHAP_PerformanceRating,SHAP_RelationshipSatisfaction,SHAP_StandardHours,SHAP_StockOptionLevel,SHAP_TotalWorkingYears,SHAP_TrainingTimesLastYear,SHAP_WorkLifeBalance,SHAP_YearsAtCompany,SHAP_YearsInCurrentRole,SHAP_YearsSinceLastPromotion,SHAP_YearsWithCurrManager,SHAP_BusinessTravel_Travel_Frequently,SHAP_BusinessTravel_Travel_Rarely,SHAP_Department_Research & Development,SHAP_Department_Sales,SHAP_EducationField_Life Sciences,SHAP_EducationField_Marketing,SHAP_EducationField_Medical,SHAP_EducationField_Other,SHAP_EducationField_Technical Degree,SHAP_Gender_Male,SHAP_JobRole_Human Resources,SHAP_JobRole_Laboratory Technician,SHAP_JobRole_Manager,SHAP_JobRole_Manufacturing Director,SHAP_JobRole_Research Director,SHAP_JobRole_Research Scientist,SHAP_JobRole_Sales Executive,SHAP_JobRole_Sales Representative,SHAP_MaritalStatus_Married,SHAP_MaritalStatus_Single,SHAP_TenureBucket_10+,SHAP_TenureBucket_2-5,SHAP_TenureBucket_5-10,SHAP_SatisfactionLevel_Low,SHAP_SatisfactionLevel_Medium,SHAP_WorkloadIndex,SHAP_Cluster,SHAP_IncomeBand_Medium,SHAP_IncomeBand_High,SHAP_IncomeBand_Very High
45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,1,372,3,Male,79,3,4,Healthcare Representative,4,Married,13496,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10,Very High,0.015607981540109186,-0.17208389241866068,-0.016010495476916346,-0.052818258840571224,0.0,0.0891424446055438,0.6973981844904878,0.00030286772279181545,-0.8378208567509478,0.21554800982101666,0.1160313117394257,0.03780841682447385,0.0032096943887402487,-0.21531553389472113,-0.3422535153433911,-0.24871533777571733,0.06543193287278042,0.19817621837066296,0.0,0.42903467497285147,0.3451876692216515,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.018396375080865574,-0.00525354757958985,0.09773766530159582,0.10731808826554708,-0.03483556544200732
36,No,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,1,373,4,Male,47,3,1,Laboratory Technician,4,Married,3210,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11,Medium,0.015607981540109186,-0.13279177266302716,-0.016010495476916346,-0.052818258840571224,0.0,-0.01674729890838756,-0.540586758392035,0.0018172063367508928,-0.2125814114144195,0.02811495780274129,0.39903451110387855,0.03780841682447385,0.005611494473045112,-0.10258488787654255,-0.3422535153433911,0.17348662449787688,-0.01340172119081044,0.4458964913339917,0.0,-0.16684681804499782,-0.18438895022579155,0.10923776532904936,-0.6187891550840131,-0.021868514345985437,0.44136454901070915,-0.14387474156101307,0.7234698290412089,-0.11573549831230627,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,0.031467435843413584,0.011505516280934713,-0.030122942271610022,-0.024261885976214013,0.0007850128567203216,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
55,No,Travel_Rarely,452,Research & Development,1,3,Medical,1,374,4,Male,81,3,5,Manager,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,Very High,0.13566937800248755,-0.14245888149179411,-0.016010495476916346,-0.052818258840571224,0.0,0.022084933008436163,-0.1279251107645274,0.005754486733044494,0.4126580339221087,0.21554800982101666,-0.44997508698947997,0.03780841682447385,0.005900118204417909,-0.32804617991289975,0.7985915358012459,0.17348662449787688,-0.01340172119081044,0.19817621837066296,0.0,-0.16684681804499782,0.5377609853843581,-0.32196393991719824,-0.1353601276746278,-0.1780721882458814,0.44136454901070915,-0.14387474156101307,0.7234698290412089,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
47,Yes,Non-Travel,666,Research & Development,29,4,Life Sciences,1,376,1,Male,88,3,3,Manager,2,Married,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,Very High,0.015607981540109186,5.30131774480642e-05,-0.416272882399825,-0.0025151551828843355,0.0,-0.03005093391692902,0.2847365368629802,0.0024229417823345236,-0.2125814114144195,-0.15931809421553408,-0.44997508698947997,0.03780841682447385,-0.004628210286643724,0.12287640415981466,-0.3422535153433911,-0.0568053549240836,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,0.008184365936915025,-0.03449613641969984,-0.6187891550840131,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,0.07781538910602696,0.005034926701472951,0.14267723688854242,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,-0.005598896763741695,0.0007850128567203216,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
28,No,Travel_Rarely,1158,Research & Development,9,3,Medical,1,377,4,Male,94,3,1,Research Scientist,4,Married,2070,2613,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4,Low,0.13566937800248755,-0.15898651916678283,0.784514278368901,0.09809105213248943,0.0,-0.04425346318280436,-0.1279251107645274,-0.004845883564669047,-0.2125814114144195,0.21554800982101666,-0.44997508698947997,0.03780841682447385,-0.0004673075719087416,-0.21531553389472113,-0.3422535153433911,0.13510462792755012,-0.01340172119081044,-0.049544054592665795,0.0,-0.7627283110628471,0.39333099826232815,0.10923776532904936,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
37,No,Travel_Rarely,228,Sales,6,4,Medical,1,378,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1,High,0.13566937800248755,-0.16958915465639823,0.3842518914459923,0.09809105213248943,0.0,-0.025916020333193162,-0.1279251107645274,0.0054516190102526785,-0.2125814114144195,0.21554800982101666,-0.16697188762502713,0.03780841682447385,-0.004947949587569723,-0.21531553389472113,-0.3422535153433911,0.17348662449787688,-0.01340172119081044,-0.049544054592665795,0.0,0.42903467497285147,0.4414743273030048,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,-0.01330135019986072,0.07781538910602696,0.005034926701472951,0.14267723688854242,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,0.22946953377522236,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,0.12049176908644009,0.018396375080865574,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
21,No,Travel_Rarely,996,Research & Development,3,2,Medical,1,379,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0,Medium,-0.22451481138464754,-0.13746940596726923,-0.016010495476916346,-0.0025151551828843355,0.0,0.010219528811628915,0.6973981844904878,0.0012114708911672618,-0.2125814114144195,0.21554800982101666,-0.16697188762502713,0.03780841682447385,0.001645332305686199,-0.10258488787654255,-0.3422535153433911,-0.13356934806473708,-0.01340172119081044,0.19817621837066296,0.0,-0.16684681804499782,-0.28067560830714483,-0.17823003816844904,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,0.12049176908644009,-0.018929603344079067,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
37,No,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2,Very High,-0.10445341492226917,0.08050830601041192,-0.016010495476916346,-0.0025151551828843355,0.0,0.03898414504631315,0.2847365368629802,0.004543015841877232,-0.2125814114144195,-0.15931809421553408,0.1160313117394257,0.03780841682447385,-9.338426193320231e-05,-0.10258488787654255,-0.3422535153433911,0.17348662449787688,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,-0.08810229214443825,-0.32196393991719824,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,0.41033494856181313,0.14327548384108543,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,-0.010931179395876643,-0.011292108015900021,0.09773766530159582,0.10731808826554708,0.09914737856571314
35,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,1,381,2,Female,71,4,3,Manager,2,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2,Very High,0.015607981540109186,-0.03331410439281214,-0.016010495476916346,-0.0025151551828843355,0.0,0.00329804303015802,-0.540586758392035,-0.0075716930697953865,0.4126580339221087,0.21554800982101666,0.39903451110387855,0.03780841682447385,0.0020074531582450067,0.3483376961961719,0.7985915358012459,-0.17195134463506384,0.06543193287278042,-0.049544054592665795,0.0,0.42903467497285147,0.4414743273030048,-0.32196393991719824,-0.1353601276746278,-0.1780721882458814,0.44136454901070915,-0.14387474156101307,0.7234698290412089,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,0.031467435843413584,0.011505516280934713,-0.030122942271610022,-0.0029327554476742206,-0.00525354757958985,0.09773766530159582,0.10731808826554708,-0.03483556544200732
38,No,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7,High,-0.10445341492226917,-0.0015061979239659642,-0.016010495476916346,-0.0025151551828843355,0.0,0.006534062356559996,0.6973981844904878,0.0009086031683754464,-0.2125814114144195,0.21554800982101666,-0.44997508698947997,0.03780841682447385,-0.0026523716200154437,0.12287640415981466,-0.3422535153433911,-0.09518735149441035,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.20075768209962158,-0.32196393991719824,-0.1353601276746278,-0.021868514345985437,0.44136454901070915,-0.14387474156101307,0.7234698290412089,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,-0.008265038079809169,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
26,No,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4,High,0.13566937800248755,0.02998986632459741,0.784514278368901,0.04778794847480255,0.0,-0.02843292425372803,0.6973981844904878,0.00030286772279181545,-0.2125814114144195,0.02811495780274129,0.1160313117394257,0.03780841682447385,0.004180714748934978,-0.21531553389472113,-0.3422535153433911,-0.17195134463506384,0.06543193287278042,-0.2972643275559945,0.0,-0.7627283110628471,0.29704434018097486,-0.32196393991719824,-0.6187891550840131,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.0157302337647981,-0.00525354757958985,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
50,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,385,1,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6,Very High,0.015607981540109186,0.03965697515336438,-0.016010495476916346,0.04778794847480255,0.0,-0.04614114112320552,-0.1279251107645274,0.003937280396293601,0.4126580339221087,-0.5341841982520849,-0.44997508698947997,-0.3402757514202646,-0.0031759715490486235,-0.21531553389472113,-0.3422535153433911,0.01995863821656989,-0.01340172119081044,0.4458964913339917,0.0,-0.16684681804499782,-0.42510559542917475,0.10923776532904936,-0.1353601276746278,0.29053883345380643,-0.3262259710079155,1.2049509605734845,0.08323104227907714,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,0.009099156795549408,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,0.04821267265444363,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0068235732930304925,0.09773766530159582,0.10731808826554708,0.09914737856571314
53,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,Male,45,3,4,Research Director,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3,Very High,-0.10445341492226917,0.0240648641392241,0.3842518914459923,-0.052818258840571224,0.0,0.059299155262058895,-0.1279251107645274,-0.005148751287460862,-0.2125814114144195,0.21554800982101666,0.39903451110387855,0.03780841682447385,-0.003691524348024941,-0.21531553389472113,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,-0.2972643275559945,0.0,-0.16684681804499782,0.10447102401826831,-0.03449613641969984,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,0.011505516280934713,-0.030122942271610022,0.0157302337647981,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
42,No,Travel_Rarely,635,Sales,1,1,Life Sciences,1,387,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6,Medium,0.015607981540109186,0.025312233020355325,-0.016010495476916346,0.09809105213248943,0.0,0.017320793444566586,0.2847365368629802,-0.0036344126735017857,0.4126580339221087,0.02811495780274129,-0.44997508698947997,0.03780841682447385,-0.0013240586852960245,-0.21531553389472113,0.7985915358012459,0.01995863821656989,-0.01340172119081044,-0.049544054592665795,0.0,-0.16684681804499782,0.10447102401826831,0.10923776532904936,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
29,No,Travel_Frequently,442,Sales,2,2,Life Sciences,1,388,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9,Medium,0.015607981540109186,0.08425041265380559,-0.016010495476916346,-0.0025151551828843355,0.0,0.09714260349581536,-0.540586758392035,-0.00333154495070997,-0.2125814114144195,0.21554800982101666,0.39903451110387855,0.03780841682447385,0.0021099199476357212,-0.21531553389472113,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,0.39333099826232815,-0.17823003816844904,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,0.07781538910602696,0.005034926701472951,0.14267723688854242,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
55,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,389,2,Male,37,3,2,Laboratory Technician,4,Married,5415,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8,High,0.015607981540109186,-0.091316757365414,-0.016010495476916346,-0.0025151551828843355,0.0,0.07718715098300316,0.6973981844904878,0.0009086031683754464,-0.2125814114144195,-0.15931809421553408,-0.16697188762502713,0.03780841682447385,0.006696247604710162,0.6865296342507077,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.15261435305894494,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,0.12049176908644009,-0.008265038079809169,0.0007850128567203216,0.09773766530159582,0.10731808826554708,0.09914737856571314
26,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3,Medium,0.13566937800248755,-0.13746940596726923,-0.016010495476916346,-0.052818258840571224,0.0,-0.08119801715922693,-0.540586758392035,0.010297502574921725,-0.2125814114144195,0.21554800982101666,0.39903451110387855,0.03780841682447385,-0.002410957718309572,-0.21531553389472113,-0.3422535153433911,0.09672263135722338,-0.01340172119081044,-0.2972643275559945,0.0,-0.16684681804499782,0.5377609853843581,-0.4656978416659474,-0.1353601276746278,-0.021868514345985437,0.44136454901070915,-0.14387474156101307,0.7234698290412089,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
37,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,391,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7,Low,0.015607981540109186,-0.04298121322157912,-0.416272882399825,-0.0025151551828843355,0.0,0.08923233403127719,0.6973981844904878,0.010600370297713541,-0.2125814114144195,-0.15931809421553408,-0.44997508698947997,0.03780841682447385,0.004533715520762675,-0.21531553389472113,-0.3422535153433911,-0.21033334120539057,0.06543193287278042,0.4458964913339917,0.0,0.42903467497285147,-0.08810229214443825,-0.03449613641969984,0.3480688997347575,0.1343351595539105,-0.3262259710079155,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,0.12040772237854938,0.28598854156899617,0.04821267265444363,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,-0.00525354757958985,0.09773766530159582,0.10731808826554708,0.09914737856571314
44,Yes,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,392,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0,Medium,0.015607981540109186,-0.03767989547677142,-0.016010495476916346,-0.0025151551828843355,0.0,0.02675918314657235,-0.1279251107645274,-0.008783163960962648,1.0378974792586368,-0.5341841982520849,-0.44997508698947997,-0.3402757514202646,-0.001826199600844238,0.010145758141636058,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,0.19817621837066296,0.0,-0.16684681804499782,-0.6176789115918813,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,-0.10037563309323048,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,-0.03226030992441644,-0.011292108015900021,0.09773766530159582,0.10731808826554708,0.09914737856571314
38,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,Y,No,14,3,2,80,1,10,2,3,2,2,1,2,High,0.015607981540109186,0.06117408835287798,-0.016010495476916346,-0.052818258840571224,0.0,0.017950019424700304,0.6973981844904878,-0.0030286772279181544,-0.2125814114144195,0.02811495780274129,0.39903451110387855,0.03780841682447385,-0.0016974455199344396,-0.32804617991289975,0.7985915358012459,-0.0568053549240836,-0.01340172119081044,0.4458964913339917,0.0,0.42903467497285147,0.29704434018097486,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
